trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,pickup_booking_rule_id
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_140000_regular,14:00:00,14:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_140000_regular,14:10:00,14:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_141500_regular,14:15:00,14:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_141500_regular,14:25:00,14:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_143000_regular,14:30:00,14:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_143000_regular,14:40:00,14:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_150000_regular,15:00:00,15:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_150000_regular,15:10:00,15:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_151500_regular,15:15:00,15:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_151500_regular,15:25:00,15:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_154500_regular,15:45:00,15:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_154500_regular,15:55:00,15:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_160000_regular,16:00:00,16:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_160000_regular,16:10:00,16:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_161500_regular,16:15:00,16:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_161500_regular,16:25:00,16:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_163000_regular,16:30:00,16:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_163000_regular,16:40:00,16:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_164500_delivery-period,16:45:00,16:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_164500_delivery-period,16:55:00,16:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_164500_regular,16:45:00,16:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_164500_regular,16:55:00,16:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_171500_delivery-period,17:15:00,17:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_171500_delivery-period,17:25:00,17:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_173000_regular,17:30:00,17:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_173000_regular,17:40:00,17:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_174500_regular,17:45:00,17:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_174500_regular,17:55:00,17:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_180000_delivery-period,18:00:00,18:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_180000_delivery-period,18:10:00,18:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_180000_regular,18:00:00,18:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_180000_regular,18:10:00,18:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_181500_regular,18:15:00,18:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_181500_regular,18:25:00,18:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_183000_delivery-period,18:30:00,18:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_183000_delivery-period,18:40:00,18:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_183000_regular,18:30:00,18:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_183000_regular,18:40:00,18:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_184500_delivery-period,18:45:00,18:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_184500_delivery-period,18:55:00,18:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_184500_regular,18:45:00,18:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_184500_regular,18:55:00,18:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_190000_regular,19:00:00,19:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_190000_regular,19:10:00,19:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_191500_regular,19:15:00,19:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_191500_regular,19:25:00,19:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_193000_regular,19:30:00,19:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_193000_regular,19:40:00,19:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_194500_regular,19:45:00,19:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_194500_regular,19:55:00,19:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_200000_regular,20:00:00,20:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_200000_regular,20:10:00,20:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_201500_delivery-period,20:15:00,20:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_201500_delivery-period,20:25:00,20:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_201500_regular,20:15:00,20:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_201500_regular,20:25:00,20:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_203000_regular,20:30:00,20:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_203000_regular,20:40:00,20:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_204500_regular,20:45:00,20:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_204500_regular,20:55:00,20:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_210000_regular,21:00:00,21:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_210000_regular,21:10:00,21:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_211500_regular,21:15:00,21:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_211500_regular,21:25:00,21:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_213000_regular,21:30:00,21:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_213000_regular,21:40:00,21:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_220000_required-reservation,22:00:00,22:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_220000_required-reservation,22:10:00,22:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_221500_required-reservation,22:15:00,22:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_221500_required-reservation,22:25:00,22:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_223000_required-reservation,22:30:00,22:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_223000_required-reservation,22:40:00,22:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_224500_required-reservation,22:45:00,22:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_224500_required-reservation,22:55:00,22:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_233000_required-reservation,23:30:00,23:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_233000_required-reservation,23:40:00,23:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_234500_required-reservation,23:45:00,23:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_234500_required-reservation,23:55:00,23:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_240000_required-reservation,24:00:00,24:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_240000_required-reservation,24:10:00,24:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_241500_required-reservation,24:15:00,24:15:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_241500_required-reservation,24:25:00,24:25:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_243000_required-reservation,24:30:00,24:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_243000_required-reservation,24:40:00,24:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_244500_required-reservation,24:45:00,24:45:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_244500_required-reservation,24:55:00,24:55:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_250000_required-reservation,25:00:00,25:00:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_250000_required-reservation,25:10:00,25:10:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_253000_required-reservation,25:30:00,25:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_253000_required-reservation,25:40:00,25:40:00,ISV,2,1,0,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_263000_required-reservation,26:30:00,26:30:00,NSD,1,0,1,1,
202508_i-v-n-d-des-sept-douleurs_NSD_ISV_263000_required-reservation,26:40:00,26:40:00,ISV,2,1,0,1,
202508_ile-d-entree-cap-aux-meules_CAM_IEN_063000_regular,06:30:00,06:30:00,CAM,1,0,1,1,
202508_ile-d-entree-cap-aux-meules_CAM_IEN_063000_regular,07:30:00,07:30:00,IEN,2,1,0,1,
202508_ile-d-entree-cap-aux-meules_CAM_IEN_140000_regular,14:00:00,14:00:00,CAM,1,0,1,1,
202508_ile-d-entree-cap-aux-meules_CAM_IEN_140000_regular,15:00:00,15:00:00,IEN,2,1,0,1,
202508_ile-d-entree-cap-aux-meules_IEN_CAM_080000_regular,08:00:00,08:00:00,IEN,1,0,1,1,
202508_ile-d-entree-cap-aux-meules_IEN_CAM_080000_regular,09:00:00,09:00:00,CAM,2,1,0,1,
202508_ile-d-entree-cap-aux-meules_IEN_CAM_153000_regular,15:30:00,15:30:00,IEN,1,0,1,1,
202508_ile-d-entree-cap-aux-meules_IEN_CAM_153000_regular,16:30:00,16:30:00,CAM,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_060000_regular,06:00:00,06:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_060000_regular,06:20:00,06:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_070000_regular,07:00:00,07:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_070000_regular,07:20:00,07:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_080000_regular,08:00:00,08:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_080000_regular,08:20:00,08:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_090000_regular,09:00:00,09:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_090000_regular,09:20:00,09:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_093000_regular,09:30:00,09:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_093000_regular,09:50:00,09:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_100000_regular,10:00:00,10:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_100000_regular,10:20:00,10:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_103000_regular,10:30:00,10:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_103000_regular,10:50:00,10:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_110000_regular,11:00:00,11:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_110000_regular,11:20:00,11:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_113000_regular,11:30:00,11:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_113000_regular,11:50:00,11:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_120000_regular,12:00:00,12:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_120000_regular,12:20:00,12:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_123000_regular,12:30:00,12:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_123000_regular,12:50:00,12:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_130000_regular,13:00:00,13:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_130000_regular,13:20:00,13:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_133000_regular,13:30:00,13:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_133000_regular,13:50:00,13:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_140000_regular,14:00:00,14:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_140000_regular,14:20:00,14:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_143000_regular,14:30:00,14:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_143000_regular,14:50:00,14:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_150000_regular,15:00:00,15:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_150000_regular,15:20:00,15:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_153000_regular,15:30:00,15:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_153000_regular,15:50:00,15:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_160000_regular,16:00:00,16:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_160000_regular,16:20:00,16:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_163000_regular,16:30:00,16:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_163000_regular,16:50:00,16:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_170000_regular,17:00:00,17:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_170000_regular,17:20:00,17:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_173000_regular,17:30:00,17:30:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_173000_regular,17:50:00,17:50:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_180000_regular,18:00:00,18:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_180000_regular,18:20:00,18:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_190000_regular,19:00:00,19:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_190000_regular,19:20:00,19:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_200000_regular,20:00:00,20:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_200000_regular,20:20:00,20:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_210000_regular,21:00:00,21:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_210000_regular,21:20:00,21:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_220000_regular,22:00:00,22:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_220000_regular,22:20:00,22:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_IAC_SJR_230000_regular,23:00:00,23:00:00,IAC,1,0,1,1,
202508_isle-aux-coudres_IAC_SJR_230000_regular,23:20:00,23:20:00,SJR,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_063000_regular,06:30:00,06:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_063000_regular,06:50:00,06:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_073000_regular,07:30:00,07:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_073000_regular,07:50:00,07:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_083000_regular,08:30:00,08:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_083000_regular,08:50:00,08:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_093000_regular,09:30:00,09:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_093000_regular,09:50:00,09:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_100000_regular,10:00:00,10:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_100000_regular,10:20:00,10:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_103000_regular,10:30:00,10:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_103000_regular,10:50:00,10:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_110000_regular,11:00:00,11:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_110000_regular,11:20:00,11:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_113000_regular,11:30:00,11:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_113000_regular,11:50:00,11:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_120000_regular,12:00:00,12:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_120000_regular,12:20:00,12:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_123000_regular,12:30:00,12:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_123000_regular,12:50:00,12:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_130000_regular,13:00:00,13:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_130000_regular,13:20:00,13:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_133000_regular,13:30:00,13:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_133000_regular,13:50:00,13:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_140000_regular,14:00:00,14:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_140000_regular,14:20:00,14:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_143000_regular,14:30:00,14:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_143000_regular,14:50:00,14:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_150000_regular,15:00:00,15:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_150000_regular,15:20:00,15:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_153000_regular,15:30:00,15:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_153000_regular,15:50:00,15:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_160000_regular,16:00:00,16:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_160000_regular,16:20:00,16:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_163000_regular,16:30:00,16:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_163000_regular,16:50:00,16:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_170000_regular,17:00:00,17:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_170000_regular,17:20:00,17:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_173000_regular,17:30:00,17:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_173000_regular,17:50:00,17:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_180000_regular,18:00:00,18:00:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_180000_regular,18:20:00,18:20:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_183000_regular,18:30:00,18:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_183000_regular,18:50:00,18:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_193000_regular,19:30:00,19:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_193000_regular,19:50:00,19:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_203000_regular,20:30:00,20:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_203000_regular,20:50:00,20:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_213000_regular,21:30:00,21:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_213000_regular,21:50:00,21:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_223000_regular,22:30:00,22:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_223000_regular,22:50:00,22:50:00,IAC,2,1,0,1,
202508_isle-aux-coudres_SJR_IAC_233000_regular,23:30:00,23:30:00,SJR,1,0,1,1,
202508_isle-aux-coudres_SJR_IAC_233000_regular,23:50:00,23:50:00,IAC,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_001500_regular,00:15:00,00:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_001500_regular,00:45:00,00:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_060000_regular,06:00:00,06:00:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_060000_regular,06:30:00,06:30:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_061500_regular,06:15:00,06:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_061500_regular,06:45:00,06:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_063000_regular,06:30:00,06:30:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_063000_regular,07:00:00,07:00:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_070000_regular,07:00:00,07:00:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_070000_regular,07:30:00,07:30:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_071500_regular,07:15:00,07:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_071500_regular,07:45:00,07:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_073000_regular,07:30:00,07:30:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_073000_regular,08:00:00,08:00:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_074500_regular,07:45:00,07:45:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_074500_regular,08:15:00,08:15:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_080000_delivery-period,08:00:00,08:00:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_080000_delivery-period,08:30:00,08:30:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_081500_delivery-period,08:15:00,08:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_081500_delivery-period,08:45:00,08:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_081500_regular,08:15:00,08:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_081500_regular,08:45:00,08:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_084500_delivery-period,08:45:00,08:45:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_084500_delivery-period,09:15:00,09:15:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_084500_regular,08:45:00,08:45:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_084500_regular,09:15:00,09:15:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_090000_delivery-period,09:00:00,09:00:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_090000_delivery-period,09:30:00,09:30:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_091500_delivery-period,09:15:00,09:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_091500_delivery-period,09:45:00,09:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_091500_regular,09:15:00,09:15:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_091500_regular,09:45:00,09:45:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_093000_dangerous-cargo,09:30:00,09:30:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_093000_dangerous-cargo,10:00:00,10:00:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_093000_regular,09:30:00,09:30:00,IAG,1,0,1,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_093000_regular,10:00:00,10:00:00,MMG,2,1,0,1,
202508_l-isle-aux-grues-montmagny_IAG_MMG_094500_dangerous-cargo,09:45:00,09:45:00,IAG,1,0,1,1,
